Deaths,Injured,Affected,Damage,Africa,America,Asia,Europe,Oceania,Natural
2,0.0,0.0,130000.0,0,0,0,1,0,1
25,21.0,126096.0,35000.0,0,1,0,0,0,1
25,12.0,12.0,0.0,1,0,0,0,0,0
1199,826.0,826.0,0.0,0,0,1,0,0,0
0,0.0,29184.0,446.0,0,0,1,0,0,1
5,0.0,65000.0,30000.0,0,1,0,0,0,1
6,0.0,10000.0,0.0,0,1,0,0,0,1
0,200.0,200.0,0.0,1,0,0,0,0,0
0,0.0,3274.0,0.0,0,1,0,0,0,1
20,0.0,0.0,0.0,0,0,1,0,0,0
20,0.0,0.0,0.0,0,0,1,0,0,0
25,39.0,39.0,0.0,0,0,1,0,0,0
1,0.0,0.0,545000.0,0,1,0,0,0,1
144,0.0,8000000.0,500000.0,0,0,1,0,0,1
16,0.0,23.0,0.0,0,0,0,1,0,0
23,0.0,0.0,0.0,0,0,1,0,0,0
21,0.0,286100.0,0.0,0,0,1,0,0,1
23,1.0,1.0,0.0,1,0,0,0,0,0
1,0.0,27189.0,0.0,0,1,0,0,0,1
9,0.0,149.0,0.0,1,0,0,0,0,1
130,0.0,736937.0,9000.0,1,0,0,0,0,1
0,0.0,3990.0,0.0,0,1,0,0,0,1
80,0.0,25.0,0.0,0,0,1,0,0,0
0,0.0,300.0,0.0,0,1,0,0,0,1
37,11.0,430092.0,31259.0,0,0,1,0,0,1
33,23.0,23.0,0.0,1,0,0,0,0,0
29,0.0,1420.0,0.0,1,0,0,0,0,1
0,8.0,110.0,21400.0,0,1,0,0,0,1
21,7.0,7.0,0.0,1,0,0,0,0,0
0,0.0,100000.0,0.0,1,0,0,0,0,1
39,45.0,10045.0,0.0,0,0,1,0,0,1
1,0.0,52000.0,0.0,0,0,1,0,0,1
13,0.0,0.0,0.0,1,0,0,0,0,0
6,0.0,486.0,0.0,1,0,0,0,0,1
10,0.0,0.0,0.0,0,0,0,1,0,0
57,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,14036.0,0.0,0,0,1,0,0,1
13,0.0,0.0,0.0,1,0,0,0,0,1
15,9.0,9.0,0.0,1,0,0,0,0,0
33,0.0,0.0,0.0,1,0,0,0,0,1
75,44.0,8444.0,0.0,0,1,0,0,0,1
14,0.0,0.0,2000.0,0,1,0,0,0,1
43,15.0,15.0,0.0,0,0,1,0,0,1
3,0.0,0.0,35000.0,0,0,1,0,0,1
11,0.0,0.0,0.0,0,0,1,0,0,0
10,3.0,3.0,0.0,0,1,0,0,0,0
0,0.0,87000.0,0.0,0,0,0,0,1,1
5,0.0,0.0,2500000.0,0,1,0,0,0,1
255,54.0,217988.0,7000.0,0,0,1,0,0,1
75,28.0,337660.0,219250.0,0,0,1,0,0,1
2,120.0,120.0,0.0,0,0,0,1,0,1
35,71.0,71.0,0.0,1,0,0,0,0,0
10,0.0,17.0,0.0,0,0,1,0,0,0
0,0.0,1000.0,0.0,0,0,1,0,0,1
4,0.0,0.0,10000.0,0,0,1,0,0,1
0,0.0,200000.0,0.0,1,0,0,0,0,1
10,0.0,0.0,0.0,0,1,0,0,0,0
2,0.0,153.0,0.0,1,0,0,0,0,1
5,55.0,55.0,50000.0,0,0,1,0,0,1
53,11.0,11.0,0.0,0,1,0,0,0,0
0,0.0,0.0,2700000.0,0,0,1,0,0,1
3,0.0,600.0,50000.0,0,1,0,0,0,1
76,0.0,0.0,0.0,0,0,1,0,0,1
9,0.0,145000.0,0.0,0,1,0,0,0,1
55,2087.0,2087.0,0.0,1,0,0,0,0,1
14,11.0,11.0,0.0,0,0,1,0,0,0
29,40.0,40.0,0.0,0,0,1,0,0,0
11,18.0,18.0,0.0,0,1,0,0,0,0
17,24.0,313397.0,0.0,0,0,1,0,0,1
16,2.0,20002.0,0.0,0,0,1,0,0,1
1,0.0,29550.0,0.0,1,0,0,0,0,1
0,0.0,300.0,0.0,0,0,0,1,0,1
1,0.0,0.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,0,0,1,0,1
22,19.0,38350.0,0.0,0,0,1,0,0,1
183,0.0,0.0,0.0,0,0,0,1,0,1
43,0.0,2100000.0,7000000.0,0,1,0,0,0,1
43,3.0,3.0,0.0,0,0,1,0,0,1
23,0.0,0.0,0.0,0,0,1,0,0,0
16,0.0,225000.0,3370000.0,0,1,0,0,0,1
32,132.0,132.0,0.0,0,0,1,0,0,0
25,0.0,9.0,0.0,1,0,0,0,0,0
8,0.0,0.0,0.0,1,0,0,0,0,1
18,0.0,0.0,0.0,0,0,1,0,0,0
22,60.0,33582.0,50000.0,0,0,0,1,0,1
18,0.0,225000.0,300000.0,0,0,1,0,0,1
0,0.0,0.0,2900000.0,0,1,0,0,0,1
0,0.0,0.0,0.0,0,0,0,1,0,1
0,0.0,1800.0,0.0,0,0,0,1,0,1
7,70.0,70.0,1600000.0,0,1,0,0,0,1
0,0.0,600.0,13000.0,0,0,1,0,0,1
16,0.0,5.0,0.0,1,0,0,0,0,0
65,0.0,500000.0,0.0,0,0,1,0,0,1
82,79.0,79.0,0.0,0,0,1,0,0,0
20,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,0.0,210000.0,0,1,0,0,0,1
60,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,5000.0,21168.0,0,0,0,1,0,1
3,0.0,585.0,0.0,1,0,0,0,0,1
0,32.0,29832.0,21000.0,0,0,1,0,0,1
0,0.0,446907.0,431.0,0,0,1,0,0,1
0,0.0,468.0,0.0,1,0,0,0,0,1
39,20.0,20.0,0.0,0,1,0,0,0,0
24,9.0,9.0,0.0,0,1,0,0,0,0
12,100.0,100.0,0.0,0,0,1,0,0,0
16,0.0,0.0,0.0,0,0,0,1,0,0
0,0.0,400.0,60000.0,0,0,0,0,1,1
11,17.0,17.0,20000000.0,0,1,0,0,0,0
0,0.0,13000.0,0.0,0,0,1,0,0,1
0,0.0,30000.0,0.0,0,0,1,0,0,1
0,0.0,210.0,0.0,0,0,0,1,0,1
6,0.0,2500.0,0.0,0,1,0,0,0,1
2,0.0,3000.0,363000.0,0,0,0,0,1,1
10,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,39000.0,0.0,1,0,0,0,0,1
3,0.0,14070.0,600000.0,0,1,0,0,0,1
124,0.0,0.0,0.0,1,0,0,0,0,0
2,5.0,20005.0,0.0,0,0,1,0,0,1
0,1.0,68761.0,6900.0,0,0,1,0,0,1
346,8.0,2298788.0,41556.0,0,0,1,0,0,1
10,0.0,8.0,0.0,0,0,1,0,0,0
21,0.0,12.0,0.0,0,0,1,0,0,0
9,0.0,5000.0,1300000.0,0,0,0,0,1,1
8,46.0,60046.0,0.0,0,0,1,0,0,1
30,30.0,30.0,0.0,1,0,0,0,0,0
11,0.0,0.0,0.0,1,0,0,0,0,0
0,0.0,8500.0,0.0,0,1,0,0,0,1
0,0.0,129.0,0.0,0,1,0,0,0,1
28,33.0,33.0,0.0,0,0,1,0,0,0
19,0.0,0.0,0.0,1,0,0,0,0,0
1,6.0,400006.0,0.0,0,1,0,0,0,1
10,0.0,0.0,0.0,1,0,0,0,0,0
219,0.0,524.0,0.0,1,0,0,0,0,1
24,0.0,0.0,0.0,1,0,0,0,0,0
8,0.0,77965.0,0.0,0,1,0,0,0,1
3,183.0,741.0,8800000.0,0,0,1,0,0,1
15,0.0,0.0,0.0,0,0,0,1,0,1
11,0.0,77150.0,5100.0,1,0,0,0,0,1
80,0.0,0.0,0.0,1,0,0,0,0,0
36,3.0,25003.0,15000.0,0,0,1,0,0,1
17,0.0,0.0,0.0,0,1,0,0,0,0
11,0.0,3000.0,20000.0,0,0,1,0,0,1
0,5.0,245.0,0.0,0,1,0,0,0,1
11,0.0,425.0,0.0,1,0,0,0,0,1
22,0.0,505102.0,22960.0,0,0,1,0,0,1
100,0.0,0.0,0.0,0,0,1,0,0,1
141,127.0,4412.0,2000.0,0,0,1,0,0,1
0,0.0,0.0,200000.0,0,1,0,0,0,1
33,0.0,0.0,0.0,1,0,0,0,0,0
28,612.0,14854.0,0.0,0,0,1,0,0,1
644,826.0,4785460.0,284694.0,0,0,1,0,0,1
10,0.0,0.0,0.0,0,0,1,0,0,0
9,50.0,5050.0,416.0,0,0,1,0,0,1
18,0.0,95862.0,0.0,0,1,0,0,0,1
0,0.0,1500.0,0.0,1,0,0,0,0,1
11,30.0,30.0,0.0,0,1,0,0,0,0
0,0.0,600.0,0.0,0,0,0,1,0,1
1,0.0,90590.0,0.0,0,0,1,0,0,1
81,0.0,0.0,0.0,1,0,0,0,0,0
14,0.0,0.0,0.0,0,0,1,0,0,1
1,120.0,120.0,0.0,0,1,0,0,0,0
14,0.0,0.0,0.0,0,1,0,0,0,1
15,200.0,200.0,0.0,0,0,1,0,0,1
0,0.0,6198.0,0.0,1,0,0,0,0,1
0,0.0,500.0,0.0,1,0,0,0,0,0
0,0.0,390.0,0.0,0,0,0,0,1,1
18,22.0,22.0,0.0,0,0,1,0,0,0
12,0.0,10000.0,0.0,0,0,1,0,0,1
17,0.0,0.0,0.0,0,1,0,0,0,0
1,0.0,60.0,50000.0,0,0,0,0,1,1
0,0.0,2078.0,0.0,0,0,0,0,1,1
11,0.0,0.0,0.0,0,0,0,0,1,0
59,25.0,1153.0,0.0,0,1,0,0,0,1
46,2.0,2.0,8000.0,0,0,1,0,0,1
0,0.0,202.0,0.0,0,0,0,1,0,1
5,6293.0,20293.0,25000.0,1,0,0,0,0,1
11,50.0,50.0,0.0,0,0,1,0,0,0
11,2.0,2.0,0.0,1,0,0,0,0,0
8,100.0,100.0,0.0,1,0,0,0,0,0
5,0.0,31000.0,0.0,1,0,0,0,0,1
44,0.0,0.0,0.0,0,0,1,0,0,0
24,13.0,13.0,0.0,0,0,1,0,0,0
182,860.0,2477315.0,785000.0,0,0,1,0,0,1
0,0.0,90000.0,0.0,1,0,0,0,0,1
9,0.0,1500.0,126000.0,0,0,1,0,0,1
16,0.0,7000.0,57000.0,0,0,1,0,0,1
23,0.0,0.0,60000.0,0,0,0,0,1,1
16,37.0,37.0,0.0,0,0,1,0,0,0
3,50.0,538050.0,155000.0,0,0,1,0,0,1
0,0.0,1000000.0,0.0,0,0,1,0,0,1
11,0.0,0.0,0.0,1,0,0,0,0,1
189,0.0,71.0,0.0,0,0,1,0,0,0
10,0.0,0.0,0.0,0,1,0,0,0,0
0,0.0,0.0,0.0,1,0,0,0,0,1
11,3.0,3.0,0.0,1,0,0,0,0,0
0,0.0,232000.0,0.0,1,0,0,0,0,1
15,0.0,0.0,0.0,1,0,0,0,0,0
30,0.0,0.0,1000.0,0,0,1,0,0,1
92,77.0,77.0,0.0,0,0,1,0,0,1
10,0.0,0.0,0.0,0,0,1,0,0,0
0,2.0,103602.0,0.0,0,0,1,0,0,1
3275,0.0,0.0,0.0,0,0,0,1,0,1
12,0.0,0.0,0.0,0,0,0,1,0,0
199,17.0,17.0,0.0,0,1,0,0,0,0
11,0.0,131.0,0.0,1,0,0,0,0,1
32,0.0,2900.0,0.0,0,0,1,0,0,1
0,0.0,0.0,10000.0,0,0,0,1,0,1
24,24.0,179.0,0.0,0,0,1,0,0,1
21,22.0,22.0,0.0,1,0,0,0,0,0
11,0.0,0.0,0.0,1,0,0,0,0,0
16,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,48000000.0,0.0,0,0,1,0,0,1
1,0.0,0.0,0.0,0,1,0,0,0,1
25,40.0,40.0,0.0,1,0,0,0,0,0
10,6.0,6.0,0.0,1,0,0,0,0,0
347,2000.0,2000.0,0.0,0,0,0,0,1,1
5,0.0,1050.0,0.0,0,1,0,0,0,1
23,33.0,33.0,0.0,0,1,0,0,0,0
22,0.0,0.0,0.0,1,0,0,0,0,0
0,0.0,2500.0,500000.0,0,1,0,0,0,1
12,10.0,5010.0,0.0,1,0,0,0,0,0
0,0.0,2935.0,0.0,1,0,0,0,0,1
35,140.0,5140.0,20000.0,0,0,0,1,0,1
52,15.0,15.0,0.0,1,0,0,0,0,0
25,44.0,44.0,0.0,0,0,1,0,0,0
72,0.0,157000.0,602000.0,0,1,0,0,0,1
14,0.0,2000.0,0.0,0,0,1,0,0,0
0,500.0,500.0,0.0,0,0,0,1,0,1
35,0.0,0.0,0.0,0,0,1,0,0,0
0,0.0,768.0,0.0,0,1,0,0,0,1
1,0.0,400.0,0.0,0,1,0,0,0,1
11,31.0,31.0,0.0,1,0,0,0,0,0
33,0.0,2000.0,313000.0,0,0,0,1,0,1
2,0.0,192.0,0.0,1,0,0,0,0,1
5,18.0,100018.0,3000.0,0,0,1,0,0,1
2,0.0,0.0,150000.0,0,1,0,0,0,1
46,0.0,66.0,0.0,1,0,0,0,0,1
27,0.0,0.0,0.0,1,0,0,0,0,0
15,0.0,38.0,0.0,0,0,0,1,0,0
16,0.0,0.0,0.0,0,0,1,0,0,0
55,0.0,0.0,0.0,0,0,1,0,0,0
15,6.0,6.0,0.0,1,0,0,0,0,0
0,0.0,4900.0,0.0,0,0,1,0,0,1
18,0.0,0.0,0.0,0,1,0,0,0,0
10,9.0,9.0,0.0,0,0,1,0,0,0
11,0.0,0.0,0.0,0,0,0,1,0,0
16,42.0,42.0,0.0,1,0,0,0,0,0
0,54.0,80391.0,0.0,1,0,0,0,0,1
17,0.0,0.0,0.0,0,0,1,0,0,0
2,500.0,7500.0,580000.0,0,0,0,1,0,1
89,86.0,162086.0,0.0,1,0,0,0,0,1
13,3.0,3.0,0.0,0,0,1,0,0,1
1,0.0,200.0,0.0,0,0,0,1,0,1
0,0.0,6500.0,0.0,1,0,0,0,0,1
4,0.0,282420.0,0.0,0,0,1,0,0,1
74,0.0,1500.0,11000.0,0,1,0,0,0,1
17,0.0,0.0,0.0,0,0,1,0,0,0
152,1.0,1.0,0.0,1,0,0,0,0,0
21,41.0,41.0,0.0,0,1,0,0,0,0
25,0.0,0.0,0.0,0,0,1,0,0,1
0,0.0,90.0,0.0,0,0,0,1,0,1
55,0.0,81.0,0.0,0,0,1,0,0,0
0,0.0,3600.0,0.0,0,1,0,0,0,1
40,250.0,250.0,0.0,0,0,1,0,0,0
15,30.0,30.0,0.0,1,0,0,0,0,0
4,0.0,3000.0,0.0,1,0,0,0,0,1
34,12.0,12.0,0.0,1,0,0,0,0,0
15,0.0,0.0,0.0,1,0,0,0,0,0
5,0.0,0.0,0.0,0,1,0,0,0,1
0,0.0,0.0,0.0,0,1,0,0,0,1
2,0.0,139.0,0.0,1,0,0,0,0,1
0,0.0,0.0,0.0,0,1,0,0,0,1
20,0.0,100000.0,0.0,0,0,1,0,0,1
0,409.0,7502.0,0.0,1,0,0,0,0,0
2,10.0,39010.0,0.0,0,0,0,1,0,1
18,0.0,26.0,0.0,0,0,1,0,0,0
0,0.0,25000.0,0.0,1,0,0,0,0,1
17,0.0,0.0,0.0,0,0,1,0,0,0
1,2.0,2.0,690000.0,0,0,1,0,0,1
174,0.0,500000.0,2000.0,0,0,1,0,0,1
15,0.0,0.0,0.0,0,1,0,0,0,0
17,0.0,2028.0,0.0,1,0,0,0,0,1
35,27.0,27.0,0.0,1,0,0,0,0,0
47,0.0,0.0,0.0,0,0,1,0,0,0
16,0.0,23370.0,150000.0,1,0,0,0,0,1
515,0.0,7869.0,0.0,1,0,0,0,0,1
57,11.0,11.0,0.0,0,0,1,0,0,0
58,652.0,652.0,0.0,1,0,0,0,0,1
35,0.0,0.0,0.0,0,0,1,0,0,1
0,100.0,100.0,0.0,0,1,0,0,0,0
29,17.0,117.0,0.0,0,0,0,1,0,0
18,0.0,0.0,0.0,0,0,1,0,0,0
1,1.0,1831.0,0.0,1,0,0,0,0,1
37,0.0,0.0,0.0,1,0,0,0,0,0
0,0.0,0.0,420000.0,0,0,1,0,0,1
7,0.0,0.0,0.0,1,0,0,0,0,1
32,0.0,0.0,0.0,0,0,1,0,0,0
18,2.0,2.0,0.0,0,0,1,0,0,0
40,0.0,70000.0,0.0,0,0,1,0,0,1
0,0.0,150000.0,0.0,0,0,1,0,0,1
16,0.0,11.0,0.0,0,0,0,1,0,0
146,91.0,585474.0,8675.0,0,0,1,0,0,1
0,20.0,55020.0,2000000.0,0,1,0,0,0,1
0,0.0,200000.0,0.0,0,0,1,0,0,1
46,0.0,0.0,0.0,0,1,0,0,0,0
0,0.0,2180.0,0.0,0,1,0,0,0,1
8,0.0,677.0,0.0,1,0,0,0,0,1
18,250.0,560.0,0.0,1,0,0,0,0,1
88,24.0,582024.0,95000000.0,0,1,0,0,0,1
30,0.0,0.0,0.0,0,0,1,0,0,0
10,0.0,0.0,0.0,0,0,1,0,0,0
16,0.0,2200.0,0.0,1,0,0,0,0,0
5,0.0,5300000.0,24000.0,0,0,1,0,0,1
26,0.0,0.0,0.0,0,0,1,0,0,0
16,13.0,13.0,0.0,0,0,1,0,0,0
0,45.0,184723.0,2000.0,0,0,1,0,0,1
13,0.0,9.0,0.0,0,0,0,1,0,0
0,0.0,12400.0,0.0,0,0,1,0,0,1
0,0.0,0.0,0.0,0,0,0,1,0,1
11,39.0,39.0,0.0,0,0,1,0,0,0
8173,0.0,0.0,0.0,0,0,0,1,0,1
1,100.0,2100.0,0.0,0,0,1,0,0,1
10,0.0,125000.0,571000.0,0,0,1,0,0,1
1716,0.0,41787.0,0.0,1,0,0,0,0,1
20,0.0,0.0,0.0,0,1,0,0,0,0
14,7.0,157.0,0.0,0,1,0,0,0,1
11,28.0,28.0,0.0,0,0,0,1,0,0
47,0.0,0.0,0.0,0,0,1,0,0,0
33,22.0,22.0,0.0,1,0,0,0,0,0
185,0.0,222.0,0.0,1,0,0,0,0,0
18,0.0,0.0,0.0,0,0,1,0,0,1
90,0.0,0.0,0.0,0,0,0,1,0,0
6,2000.0,2000.0,0.0,0,0,1,0,0,1
15,14.0,14.0,0.0,0,0,1,0,0,0
7,0.0,3000.0,20000.0,0,1,0,0,0,1
22,21.0,21521.0,0.0,0,1,0,0,0,1
15,20.0,20.0,0.0,0,1,0,0,0,0
0,0.0,270.0,600000.0,0,0,1,0,0,1
13,6.0,6.0,0.0,1,0,0,0,0,0
0,16.0,116.0,0.0,0,1,0,0,0,1
12,0.0,17395.0,0.0,0,0,1,0,0,1
19,0.0,0.0,0.0,0,0,1,0,0,0
10,15.0,15.0,0.0,0,0,1,0,0,0
47,15.0,63015.0,317000.0,0,0,1,0,0,1
127,95.0,269515.0,0.0,0,0,1,0,0,1
32,0.0,0.0,0.0,0,0,1,0,0,0
2,0.0,415.0,0.0,1,0,0,0,0,1
0,0.0,1340.0,0.0,1,0,0,0,0,0
23,0.0,0.0,0.0,1,0,0,0,0,0
14,0.0,27.0,0.0,0,0,1,0,0,0
3,0.0,27000.0,0.0,0,1,0,0,0,1
354,2200.0,17200.0,11000000.0,0,1,0,0,0,1
45,0.0,530450.0,2000.0,0,0,1,0,0,1
15,0.0,10.0,0.0,1,0,0,0,0,0
11,0.0,0.0,0.0,1,0,0,0,0,0
45,20.0,20.0,0.0,1,0,0,0,0,0
18,0.0,214.0,0.0,1,0,0,0,0,1
1,12.0,12.0,0.0,0,0,0,1,0,1
0,0.0,48000.0,1200000.0,0,0,0,1,0,1
32,0.0,111.0,0.0,1,0,0,0,0,0
0,26.0,1616.0,0.0,0,0,1,0,0,1
26,0.0,14.0,0.0,1,0,0,0,0,0
7,0.0,3000.0,0.0,0,1,0,0,0,1
2,0.0,420.0,50000.0,0,1,0,0,0,1
14,0.0,0.0,0.0,1,0,0,0,0,0
11,27.0,27.0,0.0,1,0,0,0,0,0
33,0.0,34078.0,0.0,0,0,1,0,0,1
0,0.0,75000.0,0.0,1,0,0,0,0,1
11,15.0,15.0,0.0,1,0,0,0,0,0
5,70.0,10070.0,0.0,0,0,1,0,0,0
52,29.0,221774.0,32000.0,0,0,1,0,0,1
10,1.0,1.0,0.0,0,0,0,1,0,0
15,32.0,32.0,0.0,1,0,0,0,0,0
8,0.0,220.0,0.0,0,1,0,0,0,1
0,0.0,3165.0,0.0,0,1,0,0,0,1
17,14.0,60479.0,6800.0,0,0,1,0,0,1
0,60.0,460.0,0.0,0,0,1,0,0,1
0,0.0,0.0,0.0,0,1,0,0,0,1
5,44.0,2744.0,85000.0,0,0,1,0,0,1
11,4.0,4.0,0.0,0,1,0,0,0,0
22,40.0,40.0,0.0,0,0,1,0,0,0
1,10.0,28879.0,3244.0,0,0,1,0,0,1
35,0.0,300000.0,1000000.0,0,1,0,0,0,1
7,10.0,3010.0,0.0,0,0,1,0,0,1
0,52.0,9577.0,0.0,0,0,1,0,0,1
0,0.0,85000.0,0.0,0,1,0,0,0,1
6,186.0,12186.0,0.0,0,1,0,0,0,1
39,17.0,17.0,0.0,0,0,1,0,0,0
10,0.0,300000.0,16000000.0,0,1,0,0,0,1
26,0.0,0.0,0.0,1,0,0,0,0,0
63,37.0,875343.0,30733.0,0,0,1,0,0,1
20,0.0,16.0,0.0,1,0,0,0,0,1
132,0.0,10966.0,0.0,1,0,0,0,0,1
18,0.0,0.0,0.0,0,1,0,0,0,1
7,1.0,2391.0,173.0,0,0,1,0,0,1
1,45.0,3805.0,0.0,1,0,0,0,0,1
1,4.0,4.0,0.0,0,0,1,0,0,1
5,0.0,350.0,0.0,1,0,0,0,0,1
29,0.0,54.0,0.0,0,1,0,0,0,0
7,1.0,191.0,0.0,0,0,1,0,0,1
11,0.0,4500.0,59060.0,0,0,1,0,0,1
21,0.0,0.0,0.0,0,1,0,0,0,0
6,213.0,213.0,0.0,0,0,1,0,0,0
34,191.0,191.0,0.0,0,0,1,0,0,1
47,0.0,165000.0,0.0,1,0,0,0,0,1
0,0.0,4900000.0,0.0,0,0,1,0,0,1
0,0.0,0.0,360000.0,0,1,0,0,0,1
7,0.0,0.0,0.0,0,0,1,0,0,1
90,0.0,18000000.0,13500000.0,0,0,1,0,0,1
7,0.0,221.0,0.0,1,0,0,0,0,1
0,0.0,400.0,0.0,0,1,0,0,0,0
80,16.0,215198.0,240000.0,1,0,0,0,0,1
500,0.0,0.0,0.0,1,0,0,0,0,0
39,21.0,4161.0,88000.0,0,0,1,0,0,1
22,18.0,18.0,0.0,0,0,1,0,0,0
0,0.0,290.0,0.0,0,1,0,0,0,1
0,0.0,10000.0,0.0,1,0,0,0,0,1
24,26.0,26.0,0.0,0,0,1,0,0,0
0,0.0,3500.0,0.0,0,1,0,0,0,1
16,0.0,400.0,0.0,0,0,1,0,0,1
50,0.0,0.0,0.0,1,0,0,0,0,0
14,39.0,39.0,0.0,0,0,1,0,0,0
12,0.0,0.0,0.0,0,0,1,0,0,0
22,15.0,15.0,0.0,0,0,1,0,0,0
23,100.55595625079779,100.55595625079779,0.0,0,0,0,0,0,0
50,0.0,0.0,0.0,1,0,0,0,0,0
60,0.0,0.0,0.0,1,0,0,0,0,0
15,0.0,0.0,0.0,0,0,1,0,0,0
20,0.0,0.0,0.0,0,0,0,0,0,0
33,4.880314762148927,4.880314762148927,0.0,0,0,0,0,0,0
10,0.0,0.0,0.0,0,0,0,1,0,0
40,0.0,0.0,0.0,0,0,0,0,0,0
19,0.0,0.0,0.0,0,0,1,0,0,0
0,1.2078726469345995,10959.633343260015,826.6264159957545,0,0,1,0,0,0
11,0.0,3.3951377432643186,0.0,0,0,0,0,0,0
11,0.0,0.0,0.0,0,0,0,1,0,0
154,3.6222698125658668,3.6222698125658668,0.0,1,0,0,0,0,0
28,0.0,11.37092624812701,0.0,0,0,1,0,0,0
13,0.0,0.0,0.0,0,0,1,0,0,0
20,21.0,21.0,0.0,0,0,0,0,0,0
10,16.0,16.0,0.0,1,0,0,0,0,0
11,0.0,0.0,0.0,0,0,1,0,0,0
10,5.0,5.0,0.0,0,0,0,0,0,0
14,2.0,2.0,0.0,0,0,1,0,0,0
55,103.86934765617654,103.86934765617654,0.0,0,0,0,0,0,0
10,64.79050979427488,64.79050979427488,0.0,0,0,0,0,0,0
46,8.87517918603315,8.87517918603315,0.0,0,0,0,0,0,0
23,0.0,0.0,0.0,0,0,1,0,0,0
25,20.0,20.0,0.0,0,0,0,0,0,0
11,8.122909418981811,8.122909418981811,0.0,1,0,0,0,0,0
127,0.0,0.0,0.0,0,0,0,0,0,0
11,0.0,0.0,0.0,1,0,0,0,0,0
18,30.0,30.0,0.0,0,0,0,0,0,0
10,0.0,15.0,0.0,0,0,0,0,0,0
24,15.483407435973147,15.483407435973147,0.0,1,0,0,0,0,0
10,10.0,10.0,0.0,1,0,0,0,0,0
12,0.0,0.0,0.0,0,0,1,0,0,0
11,0.0,0.0,0.0,0,0,0,1,0,0
12,0.0,0.0,0.0,0,0,1,0,0,0
3,2532.1570165284147,2836.9916531575454,25203.93505036834,0,0,0,0,0,0
25,0.0,51.429210851733814,0.0,0,0,0,0,0,0
21,0.0,0.0,0.0,1,0,0,0,0,0
38,70.0,70.0,0.0,0,0,0,0,0,0
10,40.507674519998815,40.507674519998815,0.0,1,0,0,0,0,0
21,0.0,0.0,0.0,0,1,0,0,0,0
30,0.0,0.0,0.0,1,0,0,0,0,0
39,20.0,20.0,0.0,0,0,1,0,0,0
12,0.0,0.0,0.0,0,0,1,0,0,0
29,37.0,37.0,0.0,0,0,1,0,0,0
27,33.470944410690564,33.470944410690564,0.0,0,0,1,0,0,0
92,76.70588419417771,76.70588419417771,0.0,0,0,1,0,0,0
16,0.0,0.0,0.0,1,0,0,0,0,0
15,0.0,0.0,0.0,0,0,0,1,0,0
30,906.0327791337256,2687.5043585144826,243106.82318346467,0,0,0,1,0,0
24,13.0,13.0,0.0,0,0,1,0,0,0
10,24.439149816633748,24.439149816633748,0.0,1,0,0,0,0,0
22,6.84696885420706,6.84696885420706,0.0,0,1,0,0,0,0
10,6.0,6.0,0.0,0,0,0,0,0,0
40,10.0,10.0,0.0,0,0,1,0,0,0
18,0.0,0.0,0.0,1,0,0,0,0,0
57,40.448319055369424,40.448319055369424,0.0,0,0,0,0,0,0
1,100.0,100.0,0.0,0,0,1,0,0,0
25,10.0,10.0,0.0,0,0,0,0,0,0
20,0.0,7.0,0.0,0,0,1,0,0,0
1018,0.0,383.42529034163414,0.0,0,0,0,0,0,0
17,0.0,19.046313063364366,0.0,0,0,0,0,0,0
15,27.0,27.0,0.0,0,0,0,0,0,0
18,0.0,0.0,0.0,0,0,1,0,0,0
18,0.0,0.0,0.0,1,0,0,0,0,0
21,0.0,0.0,0.0,0,0,1,0,0,0
24,13.0,13.0,0.0,0,0,1,0,0,0
0,38.47706847497919,294.22843972875313,0.0,0,0,1,0,0,0
14,17.0,17.0,0.0,1,0,0,0,0,0
11,0.0,0.0,0.0,1,0,0,0,0,0
19,30.0,30.0,0.0,0,0,0,0,0,0
10,39.0425519809619,39.0425519809619,0.0,0,0,0,0,0,0
21,19.0,19.0,0.0,0,0,1,0,0,0
199,0.03704545340637111,0.03704545340637111,0.0,0,0,0,0,0,0
21,0.0,0.0,0.0,0,1,0,0,0,0
16,30.171530700550882,30.171530700550882,0.0,0,1,0,0,0,0
77,0.0,0.0,0.0,0,0,0,0,0,0
17,16.0,16.0,0.0,0,0,0,0,0,0
20,0.0,0.0,0.0,1,0,0,0,0,0
21,50.0,50.0,0.0,1,0,0,0,0,0
158,0.0,0.0,0.0,0,0,0,0,0,0
34,0.0,0.0,0.0,1,0,0,0,0,0
23,30.0,30.0,0.0,0,0,0,0,0,0
13,51.46215443578472,51.46215443578472,0.0,0,0,1,0,0,0
17,0.0,0.0,0.0,1,0,0,0,0,0
10,0.0,0.0,0.0,0,0,1,0,0,0
82,1.078549922255875,4.462235680966804,0.0,0,0,0,0,0,0
26,6.0,6.0,0.0,0,0,1,0,0,0
19,0.0,0.0,0.0,1,0,0,0,0,0
30,0.0,0.0,0.0,1,0,0,0,0,0
200,0.0,0.0,0.0,0,0,1,0,0,0
97,56.51702665864326,56.51702665864326,0.0,1,0,0,0,0,0
12,0.0,0.0,0.0,0,0,1,0,0,0
