"Deaths","Injured","Affected","Damage","Natural","Tech","Africa","America","Asia","Europe","Oceania"
42,0,0,0,0,1,0,0,1,0,0
0,130,7132,5e+05,1,0,0,0,1,0,0
13,0,0,0,1,0,1,0,0,0,0
12,6,6,0,0,1,1,0,0,0,0
0,0,200,0,1,0,0,0,0,0,1
224,0,423,0,1,0,1,0,0,0,0
20,10,10,0,0,1,0,0,1,0,0
0,0,1000,5900000,1,0,0,0,0,1,0
50,7,7,0,0,1,1,0,0,0,0
20,0,0,0,0,1,1,0,0,0,0
10,0,22340,0,1,0,0,0,1,0,0
6,0,5000,0,1,0,0,1,0,0,0
22,50,50,0,0,1,0,1,0,0,0
21,41,41,0,0,1,0,0,1,0,0
25,20,20,0,0,1,0,1,0,0,0
48,0,0,0,0,1,1,0,0,0,0
25,0,43000,8e+06,1,0,0,0,0,1,0
16,0,1500,330000,1,0,0,0,0,1,0
0,0,400,0,1,0,0,0,0,1,0
2,0,2022,0,1,0,0,0,1,0,0
10,0,12,0,1,0,0,0,1,0,0
11,0,0,0,1,0,0,0,1,0,0
10,0,2e+05,25366,1,0,0,0,1,0,0
20,28,28,0,0,1,0,1,0,0,0
1,0,0,1e+05,1,0,0,0,0,1,0
40,17,17,0,1,0,0,0,1,0,0
159,13,13,0,0,1,0,0,1,0,0
27,0,0,0,0,1,0,1,0,0,0
0,0,500,0,1,0,0,0,1,0,0
30,50,50,0,0,1,0,0,1,0,0
11,0,0,0,0,1,0,1,0,0,0
16,66,66,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1
0,0,600,0,1,0,0,0,0,1,0
15,20,20,0,0,1,1,0,0,0,0
25,0,0,0,0,1,0,0,1,0,0
0,0,300,0,1,0,1,0,0,0,0
28,0,100,0,1,0,1,0,0,0,0
190,0,322,0,1,0,1,0,0,0,0
2,0,508,0,1,0,0,0,1,0,0
82,0,0,0,0,1,0,0,1,0,0
51,0,0,0,1,0,0,0,1,0,0
8,0,500,75000,1,0,0,0,0,1,0
24,12,12,0,0,1,1,0,0,0,0
40,0,56210,43000,1,0,0,0,1,0,0
18,0,0,0,0,1,1,0,0,0,0
27,0,0,0,0,1,1,0,0,0,0
232,94,94,0,1,0,0,0,0,1,0
154,314,2436256,17000,1,0,0,0,1,0,0
89,2,2,150000,1,0,0,0,1,0,0
82,79,79,0,0,1,0,0,1,0,0
0,0,600,0,1,0,0,0,0,1,0
14,0,64,0,1,0,0,0,1,0,0
0,0,2000,0,1,0,0,0,0,1,0
15,200,200,0,1,0,0,0,1,0,0
12,4,19504,1500000,1,0,0,0,0,1,0
94,0,1747872,31000,1,0,0,0,1,0,0
40,38,38,0,0,1,0,1,0,0,0
150,50,50,0,0,1,1,0,0,0,0
15,0,0,0,0,1,0,1,0,0,0
14,7,7,0,0,1,1,0,0,0,0
14,8,8,0,0,1,1,0,0,0,0
52,19,19,0,1,0,0,0,1,0,0
4,0,0,0,1,0,0,1,0,0,0
43,20,20,0,0,1,0,1,0,0,0
30,30,180,0,1,0,0,1,0,0,0
115,0,0,0,0,1,0,0,1,0,0
10,5,5,0,0,1,0,0,1,0,0
4,109,109,0,0,1,1,0,0,0,0
2,0,113,0,1,0,0,0,1,0,0
18,8,8,0,0,1,1,0,0,0,0
155,12,12,0,0,1,0,0,0,1,0
12,7,7,0,0,1,1,0,0,0,0
38,28,28,0,0,1,0,0,1,0,0
0,0,0,3e+05,1,0,0,1,0,0,0
0,5,5,0,1,0,1,0,0,0,0
2,0,7000,0,1,0,0,1,0,0,0
26,7,7,0,0,1,0,1,0,0,0
57,0,0,0,0,1,1,0,0,0,0
6,0,534035,0,1,0,0,0,1,0,0
11,0,0,0,0,1,1,0,0,0,0
14,33,33,0,0,1,1,0,0,0,0
3,0,3e+05,3000,1,0,0,0,1,0,0
1,0,6000,0,1,0,0,0,0,1,0
0,0,6000,0,1,0,0,0,1,0,0
0,351,351,0,0,1,0,0,1,0,0
0,0,120,0,0,1,0,1,0,0,0
14,8,8,0,0,1,0,0,1,0,0
48,0,0,0,0,1,1,0,0,0,0
36,3,25003,15000,1,0,0,0,1,0,0
2,0,5000,0,1,0,0,0,0,0,1
0,0,600,265000,1,0,0,0,0,0,1
100,400,400,0,0,1,1,0,0,0,0
5,0,2000,50000,1,0,0,0,0,1,0
9,0,750,0,1,0,1,0,0,0,0
3,0,3000,0,1,0,1,0,0,0,0
51,570,808801,57500,1,0,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,0
14,0,258,0,1,0,1,0,0,0,0
14,0,58,0,1,0,1,0,0,0,0
11,21,21,0,0,1,0,0,0,1,0
15,51,51,0,0,1,0,0,1,0,0
0,0,5500,0,1,0,0,0,1,0,0
1,0,3000,0,1,0,0,0,1,0,0
11,0,0,0,1,0,0,0,1,0,0
10,27,27,0,0,1,0,0,1,0,0
15,34,34,0,0,1,0,1,0,0,0
60,5,5,0,0,1,1,0,0,0,0
15,0,0,0,0,1,1,0,0,0,0
46,200,200,0,0,1,0,0,1,0,0
31,600,3294,10000,1,0,0,0,1,0,0
100,21,386021,34000,1,0,0,0,1,0,0
17,0,0,0,0,1,0,1,0,0,0
10,0,0,0,0,1,0,0,0,1,0
21,15,15,0,0,1,0,0,1,0,0
12,0,8000,1000,1,0,0,0,1,0,0
1,0,600,0,1,0,0,0,0,1,0
2,0,1800,0,1,0,0,1,0,0,0
9,0,12500,506,1,0,0,0,1,0,0
0,0,150000,0,1,0,1,0,0,0,0
2,0,6500,0,0,1,1,0,0,0,0
15,2,2,0,0,1,0,0,1,0,0
15,6,6,0,0,1,1,0,0,0,0
10,6,6,0,0,1,0,0,1,0,0
1,0,664,0,1,0,0,0,1,0,0
4,700,6100,120000,1,0,0,0,0,1,0
0,0,30000,0,1,0,0,0,1,0,0
5,0,350,0,1,0,1,0,0,0,0
50,0,0,0,0,1,1,0,0,0,0
48,26,164093,1000,1,0,0,0,1,0,0
8,32,152,0,0,1,0,0,1,0,0
36,17,1817,0,1,0,1,0,0,0,0
38,0,39852,0,1,0,0,0,1,0,0
0,0,600,0,1,0,0,0,0,1,0
60,0,0,0,0,1,1,0,0,0,0
15,0,0,0,0,1,1,0,0,0,0
13,0,287,0,1,0,0,0,1,0,0
15,0,6,0,0,1,1,0,0,0,0
12,0,1200,0,1,0,0,1,0,0,0
16,60,60,0,0,1,1,0,0,0,0
62,0,0,0,0,1,1,0,0,0,0
26,2,2,0,0,1,0,0,1,0,0
10,19,19,0,0,1,0,1,0,0,0
50,3,3,0,0,1,0,0,1,0,0
0,0,41000,0,1,0,0,1,0,0,0
17,0,0,0,0,1,0,1,0,0,0
4,0,0,0,1,0,0,0,0,0,1
0,0,2600000,31600,1,0,0,0,0,1,0
14,2,2,0,0,1,0,1,0,0,0
13,0,2000,0,1,0,0,1,0,0,0
11,0,0,0,1,0,0,0,1,0,0
163,0,0,0,0,1,0,0,0,0,1
0,0,600,0,1,0,0,0,0,1,0
4,10,70,0,1,0,0,0,0,1,0
7,2,2,0,1,0,0,0,0,1,0
19,0,571000,0,1,0,0,0,1,0,0
42,131,131,0,0,1,0,0,1,0,0
17,0,0,0,0,1,0,0,1,0,0
91,23,23,0,0,1,0,0,1,0,0
15,0,0,0,1,0,1,0,0,0,0
29,0,54,0,0,1,0,1,0,0,0
10,4,4,0,0,1,0,0,1,0,0
11,0,769,0,1,0,1,0,0,0,0
308,0,722591,0,1,0,1,0,0,0,0
12,99,99,0,0,1,1,0,0,0,0
20,55,55,0,0,1,1,0,0,0,0
13,6,6,0,0,1,1,0,0,0,0
66,0,0,0,1,0,0,1,0,0,0
30,22,22,0,0,1,0,0,1,0,0
309,12,12,0,0,1,0,0,1,0,0
84,0,0,0,1,0,0,0,0,1,0
5,0,375000,0,1,0,0,0,1,0,0
6,0,218,0,1,0,0,0,0,0,1
30,0,0,0,0,1,1,0,0,0,0
11,0,0,0,1,0,0,0,1,0,0
0,0,500,0,1,0,1,0,0,0,0
157,0,0,0,0,1,0,0,1,0,0
7,0,0,0,1,0,0,0,0,1,0
57,34,34,0,1,0,0,1,0,0,0
1,0,430,0,1,0,0,1,0,0,0
0,0,100,0,1,0,0,1,0,0,0
6,0,650,0,1,0,1,0,0,0,0
4,0,600,0,1,0,0,0,0,1,0
0,0,750,0,1,0,0,0,0,0,1
11,12,12,0,0,1,0,0,1,0,0
51,22,22,0,0,1,0,0,1,0,0
11,6,6,0,0,1,0,0,1,0,0
4,10,10,0,1,0,1,0,0,0,0
9,5,5,0,1,0,1,0,0,0,0
14,2,2,0,0,1,1,0,0,0,0
10,6,6,0,0,1,1,0,0,0,0
1,0,100,0,0,1,1,0,0,0,0
32,0,1449,0,1,0,1,0,0,0,0
8,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,9685,0,1,0,0,0,1,0,0
250,0,0,0,1,0,0,0,1,0,0
7,0,0,0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0
8,0,368,0,1,0,1,0,0,0,0
0,0,154,0,1,0,0,0,0,1,0
0,0,100,20000,1,0,0,1,0,0,0
31,2,2,0,0,1,0,0,1,0,0
0,0,100,0,0,1,1,0,0,0,0
0,0,600,0,1,0,0,0,0,1,0
0,0,2000,0,1,0,0,0,0,1,0
2,0,675,0,1,0,0,1,0,0,0
1,2,302,0,1,0,0,0,0,1,0
12,13,13,0,0,1,0,0,1,0,0
0,0,800,3517,0,1,0,0,1,0,0
10,0,0,0,0,1,0,1,0,0,0
19,0,58,0,1,0,0,0,1,0,0
1,0,210,0,1,0,0,1,0,0,0
607,0,5173,0,1,0,1,0,0,0,0
6,0,39531,0,1,0,0,0,1,0,0
300,0,7232,0,1,0,1,0,0,0,0
311,0,5929,0,1,0,1,0,0,0,0
21,0,116,0,1,0,1,0,0,0,0
24,0,211,0,1,0,0,1,0,0,0
16,0,0,0,0,1,0,1,0,0,0
43,0,0,0,0,1,0,1,0,0,0
22,0,0,0,0,1,0,0,0,1,0
14,0,0,0,0,1,1,0,0,0,0
481,11,11,0,0,1,0,0,1,0,0
13,100,100,0,0,1,1,0,0,0,0
29,4,4,0,0,1,0,0,1,0,0
6,2000,2000,0,0,1,0,1,0,0,0
0,172,172,0,0,1,0,0,0,1,0
0,378,378,0,0,1,0,0,0,1,0
24,202,202,0,0,1,0,0,0,1,0
0,3000,3000,0,0,1,0,0,1,0,0
0,158,158,0,0,1,0,0,0,1,0
120,0,0,0,0,1,0,1,0,0,0
31,230,230,0,0,1,0,0,1,0,0
0,200,200,0,0,1,0,1,0,0,0
30,10,10,0,1,0,0,1,0,0,0
30,15,15,0,0,1,1,0,0,0,0
45,0,0,0,0,1,1,0,0,0,0
34,0,0,0,0,1,0,0,1,0,0
26,0,0,0,0,1,0,1,0,0,0
26,0,0,0,0,1,0,0,1,0,0
40,0,0,0,0,1,1,0,0,0,0
53,0,0,0,0,1,0,0,1,0,0
24,0,0,0,0,1,0,0,0,1,0
41,11,11,0,0,1,1,0,0,0,0
24,0,0,0,0,1,1,0,0,0,0
1,100,300,0,1,0,1,0,0,0,0
4,0,0,350000,1,0,0,1,0,0,0
36,1,1,0,0,1,0,0,1,0,0
29,17,17,0,0,1,0,0,1,0,0
31,15,15,0,0,1,0,1,0,0,0
24,26,26,0,0,1,0,0,1,0,0
41,11,11,0,0,1,0,0,1,0,0
31,5,5,0,0,1,0,0,1,0,0
25,44,44,0,0,1,0,0,1,0,0
0,100,100,0,0,1,0,0,1,0,0
22,60,60,0,0,1,0,1,0,0,0
46,140,140,0,0,1,0,0,1,0,0
27,21,21,0,0,1,0,1,0,0,0
12,75,75,5e+05,1,0,0,1,0,0,0
19,0,0,0,0,1,0,1,0,0,0
0,0,0,6000,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,0
37,0,2580000,50,1,0,0,0,1,0,0
0,0,3e+06,57000,1,0,0,0,1,0,0
20,0,5e+07,588000,1,0,0,0,1,0,0
0,0,1.5e+07,796115,1,0,0,0,1,0,0
0,0,231290,0,1,0,1,0,0,0,0
2,0,0,0,1,0,0,0,0,1,0
0,0,150000,0,1,0,0,0,1,0,0
0,0,0,5e+05,1,0,0,0,0,1,0
0,0,0,1100000,1,0,0,1,0,0,0
0,0,6e+05,50000,1,0,0,0,1,0,0
0,0,297000,1e+05,1,0,0,0,1,0,0
0,0,0,1e+05,1,0,0,0,1,0,0
0,0,696000,2e+05,1,0,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,5e+06,0,1,0,0,0,1,0,0
0,0,0,158000,1,0,0,0,0,1,0
0,0,450000,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1125,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,20000,0,1,0,0,1,0,0,0
17,7,7,0,0,1,1,0,0,0,0
11,2,2,0,0,1,0,0,0,1,0
9,180,180,0,0,1,0,0,0,1,0
11,0,0,0,0,1,0,1,0,0,0
0,0,700,0,1,0,1,0,0,0,0
12,20,20,0,0,1,0,0,1,0,0
10,3,3,0,0,1,1,0,0,0,0
49,78098,2574871,12000,1,0,0,0,1,0,0
20,0,0,0,0,1,0,0,1,0,0
11,300,300,290000,1,0,0,0,1,0,0
125,0,0,0,1,0,0,0,1,0,0
4,150,650,0,1,0,0,1,0,0,0
844,4723,1334529,1500000,1,0,0,1,0,0,0
11,5,5,0,0,1,1,0,0,0,0
30,59,59,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
3,12,12,0,1,0,0,0,1,0,0
145,120,6120,100,1,0,0,0,0,1,0
79,0,549326,36000,1,0,1,0,0,0,0
46,0,0,0,0,1,0,0,1,0,0
9,5,5,0,1,0,1,0,0,0,0
23,0,0,0,0,1,1,0,0,0,0
6,2,152,50,1,0,0,1,0,0,0
13,0,0,0,1,0,0,0,1,0,0
59,0,5e+05,6700,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0
150,0,1e+05,10,1,0,0,0,1,0,0
1,30,330,12000,1,0,0,0,0,0,1
41,0,357250,121000,1,0,0,1,0,0,0
1,0,0,6600,1,0,0,0,0,0,1
11,0,450,0,1,0,0,0,0,1,0
4,0,0,38,1,0,1,0,0,0,0
20005,166812,6321812,2623000,1,0,0,0,1,0,0
12,100,914292,500,1,0,0,0,1,0,0
24,3,3,0,0,1,0,1,0,0,0
19,0,32,0,0,1,0,0,0,1,0
10,0,0,0,0,1,0,1,0,0,0
14,10,10,0,1,0,1,0,0,0,0
0,100,100,0,0,1,0,0,0,1,0
6,0,200,0,1,0,0,0,0,1,0
122,0,23000,10000,1,0,0,0,1,0,0
315,3399,256021,348500,1,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0
1,27,27,0,1,0,0,0,0,0,1
63,0,0,0,1,0,0,0,1,0,0
13,0,150,0,1,0,1,0,0,0,0
0,0,160,0,1,0,0,0,1,0,0
28,0,387,0,1,0,1,0,0,0,0
130,0,80000,10000,1,0,0,0,1,0,0
11,0,30,0,1,0,0,1,0,0,0
0,0,2559,8900,1,0,0,1,0,0,0
55,84,100084,6000,1,0,0,0,1,0,0
15,200,200,0,0,1,0,0,1,0,0
45,100,100,0,0,1,1,0,0,0,0
21,1,1,0,0,1,0,0,1,0,0
2,0,12000,0,1,0,0,0,1,0,0
10,0,0,0,0,1,0,0,1,0,0
28,0,42,0,1,0,0,0,1,0,0
9,0,102,0,1,0,1,0,0,0,0
1525,0,9372,0,1,0,1,0,0,0,0
3,109,300109,24000,1,0,0,0,1,0,0
20,0,0,0,0,1,0,0,1,0,0
0,0,390,0,1,0,0,0,0,1,0
10,60,60,0,0,1,1,0,0,0,0
25,20,20,0,0,1,0,1,0,0,0
28,32,32,0,0,1,0,1,0,0,0
1,0,250,0,0,1,1,0,0,0,0
16,0,0,0,0,1,1,0,0,0,0
13,0,0,0,0,1,1,0,0,0,0
22,0,0,0,0,1,1,0,0,0,0
18,0,0,0,0,1,1,0,0,0,0
11,0,0,0,0,1,1,0,0,0,0
19,0,117,0,0,1,1,0,0,0,0
70,0,0,0,0,1,0,0,0,1,0
0,0,4000,15000,1,0,0,0,0,1,0
15,6,6,0,0,1,1,0,0,0,0
11,0,0,0,0,1,0,0,0,1,0
13,0,30000,3600,1,0,1,0,0,0,0
35,0,0,0,0,1,0,0,1,0,0
16,27,27,0,0,1,0,0,1,0,0
5,300,300,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1
29,0,0,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,1,0,0,0
30,10,10,0,0,1,1,0,0,0,0
5,0,617900,0,1,0,1,0,0,0,0
16,0,1,0,1,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,1
22,30,30,0,0,1,1,0,0,0,0
0,0,10000,5000,1,0,0,0,0,1,0
9,0,3e+05,15000,1,0,0,0,0,1,0
3,0,3000,0,1,0,1,0,0,0,0
40,9,9,0,0,1,0,0,1,0,0
1,400,400,2e+06,1,0,0,1,0,0,0
21,0,0,0,0,1,0,1,0,0,0
13,70,70,0,0,1,0,0,0,1,0
7,30,930,250000,1,0,0,1,0,0,0
0,0,670,13000,1,0,0,0,0,0,1
27,172,172,0,1,0,0,0,1,0,0
16,13,13,0,0,1,0,0,1,0,0
11,100,100,0,1,0,0,1,0,0,0
0,0,900,0,1,0,0,0,1,0,0
20,0,1500,0,1,0,1,0,0,0,0
5,0,200,0,1,0,1,0,0,0,0
11,0,0,0,0,1,0,1,0,0,0
21,50,50,0,0,1,1,0,0,0,0
18,23,23,0,0,1,1,0,0,0,0
16,0,0,0,0,1,1,0,0,0,0
14,20,20,0,0,1,1,0,0,0,0
14,0,0,0,0,1,0,0,1,0,0
22,0,0,0,0,1,1,0,0,0,0
0,0,46000,0,1,0,0,1,0,0,0
14,20,20,0,0,1,0,1,0,0,0
12,1,1,0,0,1,0,1,0,0,0
343,0,1473,0,1,0,1,0,0,0,0
0,0,600,0,1,0,0,1,0,0,0
2,161,11261,5e+05,1,0,0,0,1,0,0
67,27,27,0,0,1,1,0,0,0,0
35,0,74,0,1,0,0,0,1,0,0
321,0,3693,0,1,0,1,0,0,0,0
8,0,677,0,1,0,1,0,0,0,0
14,22,22,0,0,1,0,0,0,1,0
15,0,4,0,0,1,0,1,0,0,0
3,1,3001,2e+05,1,0,0,0,0,0,1
0,0,150,0,1,0,0,0,0,1,0
33,22,22,0,0,1,1,0,0,0,0
18,40,40,0,0,1,0,1,0,0,0
41,30,30,0,0,1,0,0,1,0,0
10,0,0,0,0,1,1,0,0,0,0
32,13,13,0,0,1,1,0,0,0,0
28,0,0,0,0,1,0,0,1,0,0
29,59,59,0,0,1,1,0,0,0,0
16,0,0,0,0,1,0,0,1,0,0
15,0,0,0,0,1,1,0,0,0,0
340,0,0,0,1,0,1,0,0,0,0
52,0,0,0,0,1,1,0,0,0,0
1,0,800,0,1,0,0,0,0,0,1
43,160,160,0,0,1,1,0,0,0,0
4,18,813,23000,1,0,0,1,0,0,0
48,0,39928,0,1,0,1,0,0,0,0
16,0,2000,15000,1,0,0,1,0,0,0
55,0,0,0,0,1,1,0,0,0,0
16,0,0,0,0,1,0,0,1,0,0
2,190,150190,31000,1,0,0,0,1,0,0
16,0,175000,0,1,0,0,0,1,0,0
0,0,1500,0,1,0,0,1,0,0,0
20,0,0,0,0,1,0,1,0,0,0
11,0,0,0,0,1,1,0,0,0,0
29,22,22,0,0,1,1,0,0,0,0
18,3,3,0,0,1,1,0,0,0,0
14,2,2,0,0,1,1,0,0,0,0
187,0,976,0,1,0,1,0,0,0,0
25,0,0,0,0,1,0,0,1,0,0
11,0,0,0,0,1,0,0,1,0,0
23,3,3,0,0,1,0,0,1,0,0
13,17,17,0,0,1,1,0,0,0,0
10,0,0,0,0,1,0,1,0,0,0
10,0,0,0,0,1,0,1,0,0,0
23,0,0,0,0,1,0,1,0,0,0
27,0,0,0,0,1,0,0,1,0,0
24,0,0,0,0,1,1,0,0,0,0
20,17,17,0,0,1,1,0,0,0,0
19,24,24,0,0,1,0,0,1,0,0
11,0,0,0,0,1,1,0,0,0,0
83,30,4130,4000,1,0,0,0,1,0,0
65,0,0,0,0,1,1,0,0,0,0
2,287,287,0,0,1,0,0,1,0,0
32,50,1300,0,1,0,0,0,1,0,0
16,0,0,0,0,1,0,0,1,0,0
11,0,0,0,0,1,0,0,1,0,0
134,0,12098,0,1,0,1,0,0,0,0
54,0,0,0,0,1,0,0,1,0,0
12,0,0,0,0,1,1,0,0,0,0
11,0,1200,0,1,0,0,1,0,0,0
2,0,6000,0,1,0,0,0,1,0,0
4,0,450,0,1,0,0,0,1,0,0
70,0,0,0,0,1,1,0,0,0,0
13,0,0,0,0,1,0,0,1,0,0
18,0,0,0,0,1,0,0,1,0,0
123,93,93,0,0,1,1,0,0,0,0
3,0,8100,132350,1,0,0,0,0,1,0
0,0,492,1800,1,0,0,1,0,0,0
18,0,0,0,0,1,0,1,0,0,0
11,0,0,0,0,1,0,0,1,0,0
27,0,14,0,0,1,1,0,0,0,0
12,200,200,0,1,0,0,0,1,0,0
12,30,30,0,0,1,0,0,1,0,0
21,0,0,0,0,1,1,0,0,0,0
84,0,340,0,1,0,1,0,0,0,0
193,2000,2500,0,1,0,0,0,1,0,0
1,0,399,0,1,0,0,1,0,0,0
17,3,3,0,0,1,0,0,1,0,0
19,0,0,0,0,1,1,0,0,0,0
34,0,0,0,0,1,0,0,1,0,0
26,11,5081,0,1,0,0,1,0,0,0
15,16,16,0,0,1,0,0,1,0,0
50,26,26,0,1,0,1,0,0,0,0
1,100,100,0,0,1,0,0,1,0,0
11,4,4,0,0,1,1,0,0,0,0
23,0,4000,0,1,0,0,1,0,0,0
2,605,10605,36000,1,0,0,0,1,0,0
15,0,0,0,0,1,0,0,1,0,0
15,0,0,0,0,1,0,0,1,0,0
74,0,0,0,1,0,0,0,1,0,0
14,17,17,0,0,1,0,0,1,0,0
22,4,4,0,0,1,0,0,1,0,0
0,13,348,0,0,1,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,1
32,0,0,0,0,1,0,0,1,0,0
16,0,0,0,0,1,1,0,0,0,0
12,18,18,0,0,1,0,0,0,1,0
10,0,50305,241000,1,0,0,0,0,1,0
15,247,247,0,0,1,0,0,1,0,0
0,0,7371,0,1,0,0,0,0,1,0
38,16,16,0,0,1,0,0,1,0,0
66,0,1488,0,1,0,1,0,0,0,0
10,7,7,0,0,1,1,0,0,0,0
4,20,270,0,1,0,0,0,1,0,0
47,0,0,0,0,1,0,0,1,0,0
155,0,0,0,0,1,0,0,1,0,0
0,0,5000,0,1,0,0,1,0,0,0
24,0,0,0,0,1,1,0,0,0,0
13,0,0,0,0,1,0,0,1,0,0
15,4,4,0,0,1,0,0,1,0,0
15,0,0,0,0,1,0,0,0,1,0
29,0,1760000,78000,1,0,0,0,1,0,0
41,0,172000,6e+06,1,0,0,1,0,0,0
5,0,7e+05,0,1,0,0,0,1,0,0
10,0,0,0,0,1,0,0,1,0,0
13,0,0,0,1,0,0,0,1,0,0
33,8,8,0,0,1,0,0,1,0,0
22,17,17,0,0,1,1,0,0,0,0
20,0,0,0,0,1,1,0,0,0,0
47,13,13,0,0,1,0,0,1,0,0
15,2,2,0,0,1,0,0,1,0,0
47,30,8330,0,1,0,0,1,0,0,0
0,0,4500,0,1,0,0,0,0,0,1
22,12,12,0,0,1,1,0,0,0,0
86,0,0,0,0,1,1,0,0,0,0
0,28,12428,17200,1,0,0,0,0,1,0
19,0,0,0,0,1,1,0,0,0,0
15,20,20,0,0,1,0,0,1,0,0
12,18,18,0,0,1,0,0,1,0,0
0,0,200,0,1,0,0,1,0,0,0
14,0,0,0,0,1,0,0,1,0,0
8,0,0,0,1,0,0,0,0,1,0
2,0,100,0,1,0,0,1,0,0,0
4,0,500,0,1,0,0,0,1,0,0
1,0,4400,13000,1,0,0,1,0,0,0
1,32,1739,0,1,0,0,1,0,0,0
9,10,310,0,1,0,0,1,0,0,0
0,0,733,0,1,0,1,0,0,0,0
21,100,600,0,1,0,0,0,1,0,0
0,0,0,1500,1,0,0,0,0,0,1
0,0,2000,0,1,0,1,0,0,0,0
1,0,300,0,1,0,1,0,0,0,0
0,0,775,0,1,0,0,1,0,0,0
13,0,242,0,1,0,0,0,1,0,0
15,9,9,0,0,1,1,0,0,0,0
2,0,2400,0,1,0,0,1,0,0,0
57,300,300,0,0,1,0,0,1,0,0
7,3,10803,120000,1,0,0,0,0,1,0
17,10,10,0,0,1,0,0,1,0,0
27,19,19,0,0,1,0,0,1,0,0
26,30,30,0,0,1,1,0,0,0,0
125,0,3108000,470000,1,0,0,0,1,0,0
9,116,116,5000,1,0,0,0,1,0,0
145,2713,349978,3e+05,1,0,0,1,0,0,0
19,21,21,10000,0,1,1,0,0,0,0
18,0,0,0,0,1,1,0,0,0,0
0,0,25576,792,1,0,0,0,1,0,0
144,0,21019,0,1,0,0,0,1,0,0
30,0,1500,0,1,0,1,0,0,0,0
15,0,0,0,0,1,0,1,0,0,0
0,0,180,0,1,0,0,0,0,0,1
46,0,0,0,0,1,0,0,1,0,0
1,10,139,0,1,0,0,1,0,0,0
150,0,0,0,0,1,0,0,1,0,0
11,3,30003,24000,1,0,0,0,1,0,0
15,0,0,0,0,1,1,0,0,0,0
2,0,9480,146000,1,0,0,1,0,0,0
3,0,1500,0,1,0,0,0,1,0,0
10,37,37,0,0,1,0,0,0,1,0
14,11,11,0,0,1,1,0,0,0,0
36,15,15,0,0,1,0,0,1,0,0
28,0,0,0,0,1,0,0,1,0,0
12,25,144025,0,1,0,1,0,0,0,0
10,24,24,0,0,1,0,0,1,0,0
26,0,0,0,0,1,1,0,0,0,0
145,0,0,0,0,1,0,0,0,1,0
30,3,117453,25000,1,0,0,0,1,0,0
232,241,1902654,68565,1,0,0,0,1,0,0
1,0,2508,0,1,0,0,0,1,0,0
19,2,2,0,0,1,1,0,0,0,0
33,8298,14998298,2743000,1,0,0,0,1,0,0
0,1,721,0,1,0,0,0,0,1,0
12,85,85,0,1,0,0,0,0,1,0
12,0,0,0,0,1,1,0,0,0,0
10,0,0,0,0,1,1,0,0,0,0
15,0,0,0,1,0,0,0,1,0,0
2,0,751,0,1,0,0,0,0,1,0
16,0,83,0,1,0,0,0,1,0,0
114,0,4385,0,1,0,0,0,1,0,0
100,0,9670000,90000,1,0,0,0,1,0,0
13,0,0,0,0,1,0,1,0,0,0
62,0,295000,76000,1,0,0,0,1,0,0
0,130,130,0,0,1,0,0,0,1,0
21,0,0,0,1,0,0,0,1,0,0
31,49,49,0,0,1,0,0,1,0,0
25,10,10,0,0,1,0,0,1,0,0
0,0,1200,0,1,0,0,1,0,0,0
10,0,0,0,0,1,0,0,0,1,0
5,200,7700,0,1,0,0,1,0,0,0
0,0,300,0,1,0,1,0,0,0,0
0,1,201,0,1,0,0,0,0,0,1
0,4,504,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,1,0
11,0,0,0,0,1,0,0,1,0,0
28,4,4,0,1,0,0,0,1,0,0
1,0,138,0,1,0,0,0,1,0,0
0,0,93,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0
50,0,75,0,0,1,0,0,1,0,0
0,0,240,0,0,1,0,0,0,1,0
22,7,7,0,1,0,0,0,1,0,0
0,0,150,0,1,0,0,0,1,0,0
0,130,480,0,1,0,0,0,1,0,0
1,6,6,2000,1,0,0,0,1,0,0
35,72,2702,17000,1,0,0,0,1,0,0
9,0,175,0,1,0,0,0,1,0,0
21,0,0,0,0,1,0,0,1,0,0
